शक्ति,शक्ति
बहुपक्षीय,बहुपक्षीय
उपस्थित,उपस्थित
"५,२९३",५२९३
घायलों,घायल
लोकतांत्रिक,लोकतांत्रिक
खिंचाई,खिँचाई
दूंगा,दे
विरोधी,विरोधी
आशंका,आशंका
कानूनी,कानूनी
विवेकानंदन,विवेकानंदन
लोकप्रिय,लोकप्रिय
निकले,निकल
नौकरियों,नौकरी
सेंटूर,सेंटूर
नेहरा,नेहरा
पाकिस्तानी,पाकिस्तानी
अंसारी,अंसारी
वाकआउट,वाक
निम्न,निम्न
कर्निंघम,कर्निंघम
बढ़ाने,बढ़ा
21,21
५०,५०
माना,मान
जाएँगे,जा
मद्देनजर,मद्देनजर
खाद्य,खाद्य
देख,देख
इसी,यह
निकोबार,निकोबार
कठिनाइयों,कठिनाई
निकाले,निकाल
अटकलों,अटकल
अंडरवर्ल्ड,अंडरवर्ल्ड
पेय,पेय
सौंपा,सौंप
करूंगा,कर
योग,योग
८४६८.४०,८४६८.४०
भाषण,भाषण
लिबरेशन,लिबरेशन
वनों,वन
प्रचलित,प्रचलित
दुष्यंत,दुष्यंत
किराए,किराया
युक्त,युक्त
वहाँ,वहाँ
काबू,काबू
खुश,खुश
कालोनी,कालोनी
बंगलोर,बंगलोर
२०१०,२०१०
छिपी,छिप
नौसेना,नौसेना
बरतनी,बरत
वर्मा,वर्मा
चिप,चिप
जिम्मेदार,जिम्मेदार
आजाद,आजाद
व्यवस्थित,व्यवस्थित
ठाक,ठाक
नींद,नींद
न,न
मुझे,मैं
वह,वह
ऐंड,ऐंड
पोस्टमार्टम,पोस्टमार्टम
कश्मीरी,कश्मीरी
जेल,जेल
बी.,बी.
सीआरपीएफ,सीआरपीएफ
प्रधानाचार्य,प्रधानाचार्य
बलिदान,बलिदान
उड़ान,उड़ान
महत्वपूर्ण,महत्वपूर्ण
क्षति,क्षति
लाश,लाश
आचार्य,आचार्य
प्रतिनिधित्व,प्रतिनिधित्व
क्विंटल,क्विंटल
महिला,महिला
समूहों,समूह
लेह,लेह
आगाह,आगाह
वाणिज्यिक,वाणिज्यिक
डिग्री,डिग्री
दस्ते,दस्ता
विराम,विराम
बिज्र,बिज्र
समाजवादी,समाजवादी
शुचिता,शुचिता
विदेश,विदेश
पूरे,पूरा
अंकुश,अंकुश
निकल,निकल
द,द
दायर,दायर
सुल्तान,सुल्तान
निर्भर,निर्भर
साउथ,साउथ
गुजारने,गुजार
न्यूनतम,न्यूनतम
बनेगा,बन
अरबों,अरब
रखता,रख
400,400
रीमिक्स,रीमिक्स
इस्लामी,इस्लामी
नाथन,नाथन
अभियोग,अभियोग
होकर,हो
अंततः,अंततः
गोले,गोला
प्रोटोकॉल,प्रोटोकॉल
टीना,टीना
टहलीं,टहल
तापमान,तापमान
बड़ा,बडा
जुटा,जुटा
तंगी,तंगी
पड़,पड
फरार,फरार
योजनाओं,योजना
नियामक,नियामक
लाइन,लाइन
जी.,जी.
असर,असर
सांसदों,सांसद
वेली,वेली
बंदरगाह,बंदरगाह
ब्रॉड,ब्रॉड
भारतीय,भारतीय
सफदरजंग,सफदरजंग
निरक्षरता,निरक्षरता
ऋण,ऋण
राष्ट्रीय,राष्ट्रीय
लड़कों,लड़का
लाये,ला
सारी,सारा
फंसे,फँस
धारा,धारा
महंत,महंत
पार्टियों,पार्टी
कैप्टन,कैप्टन
नागरिक,नागरिक
आईपीएस,आईपीएस
फोम,फोम
सेट,सेट
तयशुदा,तयशुदा
दंपत्ति,दंपत्ति
त्यागपत्र,त्यागपत्र
चट्टानों,चट्टान
खींचने,खींच
वित्त,वित्त
फिल.,फिल.
रकाबगंज,रकाबगंज
जगहों,जगह
मौजूदगी,मौजूदगी
अजय,अजय
७.२६,७.२६
पुनः,पुनः
मीडिया,मीडिया
कार्डलेस,कार्डलेस
नोक,नोक
लगाई,लगा
विवादों,विवाद
मतभेद,मतभेद
भाजपा,भाजपा
साठ,साठ
लाख,लाख
फैलाकर,फैला
घंटे,घंटा
७२०,७२०
तुंग,तुंग
भड़कने,भडक
बढ़ा,बढ़ा
ढाँचे,ढाँचा
बनती,बन
हत्याकांड,हत्याकांड
युद्धस्तर,युद्धस्तर
बहने,बह
चपेट,चपेट
अनुशासन,अनुशासन
ननों,नन
यदि,यदि
प्रावधानों,प्रावधान
१९७०,१९७०
जवाबी,जवाबी
स्ट्रैट,स्ट्रैट
देता,दे
पत्रकारिता,पत्रकारिता
महेश्वर,महेश्वर
पहुँचाई,पहुँचा
गुरेज,गुरेज
बनाता,बना
शो,शो
मुजफ्फराबाद,मुजफ्फराबाद
डिवीजनल,डिवीजनल
वायरस,वायरस
घोटाला,घोटाला
फूकन,फूकन
गौरव,गौरव
शोरूम,शोरूम
मूलभूत,मूलभूत
बच,बच
गत,गत
लोन,लोन
हिस्सेदारी,हिस्सेदारी
घ्यान,घ्यान
शरारत,शरारत
लेकिन,लेकिन
खुलकर,खुल
पूछताछ,पूछताछ
आत्मघाती,आत्मघाती
मॉरीशस,मॉरीशस
रुपया,रुपया
जरूर,जरूर
८१,८१
चोपड़ा,चोपड़ा
रेजीमेंट,रेजीमेंट
अदालती,अदालती
१२.२१,१२.२१
एजेंडे,एजेंडा
दौरे,दौरा
लाईट,लाईट
विस्तार,विस्तार
मसला,मसला
माओवादियों,माओवादी
इंतजाम,इंतजाम
वाइस,वाइस
मौजूदा,मौजूदा
मकसद,मकसद
क्षेत्रीय,क्षेत्रीय
शंकराचार्य,शंकराचार्य
टेक्नालॅजी,टेक्नालॅजी
लहरें,लहर
शाह,शाह
जिसमें,जो
जमानत,जमानत
०.९,०.९
हिंदुत्व,हिंदुत्व
जिले,जिला
मार्ग,मार्ग
जॉर्ज,जॉर्ज
मंत्रियों,मंत्री
फरहान,फरहान
पत्रकार,पत्रकार
अंजाम,अंजाम
छात्रों,छात्र
मानी,मान
बना,बन
यूपीए,यूपीए
अबुझमाद,अबुझमाद
गर्मी,गर्मी
सैर,सैर
भैया,भैया
सरोजनी,सरोजनी
बिक्री,बिक्री
म्यूजिक,म्यूजिक
२४४४.११,२४४४.११
कोशिश,कोशिश
दिमाग,दिमाग
उत्तम,उत्तम
फैल,फैल
गोरखपुर,गोरखपुर
फोन,फोन
पहुँचें,पहुँच
स्पार्क,स्पार्क
मूर्ति,मूर्ति
सेवाओं,सेवा
प्रताड़ना,प्रताडना
खोलकर,खोल
प्रत्येक,प्रत्येक
सुना,सुन
टूर्नामेंट,टूर्नामेंट
सीपीआई,सीपीआई
लेक्चरर,लेक्चरर
अधिकांश,अधिकांश
लेफ्टिनेंट,लेफ्टिनेंट
सकते,सक
जन्मभूमि,जन्मभूमि
विस्फोटक,विस्फोटक
हरकत,हरकत
बीएसएनएल,बीएसएनएल
जरिया,जरिया
डिफेंस,डिफेंस
पुष्पकुंज,पुष्पकुंज
संग्राम,संग्राम
२००१,२००१
आधारहीन,आधारहीन
ऊपरी,ऊपरी
मंडल,मंडल
सेवा,सेवा
हटा,हट
मूर्तियों,मूर्ति
दिलचस्पी,दिलचस्पी
इन्फ्रास्ट्रक्चर,इन्फ्रास्ट्रक्चर
सलाहों,सलाह
निर्णय,निर्णय
ठहरने,ठहर
पलट,पलट
बनाए,बना
परोसा,परोस
जिम,जिम
गवाक्षों,गवाक्ष
मनु,मनु
कहती,कह
मनाली,मनाली
२००४,२००४
ब्यौरे,ब्यौरा
भूकंप,भूकंप
थी,था
जाएँगी,जा
मंदाकिनी,मंदाकिनी
भर,भर
हलफनामे,हलफनामा
बारह,बारह
तटस्थ,तटस्थ
भ्रमण,भ्रमण
मिग,मिग
छाए,छा
संयुक्त,संयुक्त
किमी,किमी
ब्रिगेडियर,ब्रिगेडियर
सॉफ्टवेयर,सॉफ्टवेयर
हस्तीमल,हस्तीमल
इश्यू,इश्यू
सोराबजी,सोराबजी
दिसंबर,दिसंबर
भी,भी
खड़ा,खड़ा
दर्शनीय,दर्शनीय
उद्घाटन,उद्घाटन
जाएगा,जा
नाथपा,नाथपा
दौड़ाकर,दौड़ा
बहा,बह
करेंगे,कर
मुददे,मुददा
राष्ट्रपति,राष्ट्रपति
देती,दे
नदी,नदी
देगा,दे
मई,मई
घुसपैठ,घुसपैठ
बच्चों,बच्चा
आजादी,आजादी
फिल्मों,फिल्म
टूटी,टूटा
संभावना,संभावना
मात्रा,मात्रा
८.१९,८.१९
अलफराक,अलफराक
गये,जा
डाला,डाल
प्राप्‍त,प्राप्त
रेंज,रेंज
निशुल्क,निशुल्क
३००,३००
क्रिकेट,क्रिकेट
आरोपों,आरोप
बुकिंग,बुकिंग
कोशिशों,कोशिश
फौरन,फौरन
दावत,दावत
रामाभार,रामाभार
अनदेखी,अनदेखी
मानद,मानद
बख्श,बख्श
इलाज,इलाज
बाधा,बाधा
बखूबी,बखूबी
कार्रवाईयां,कार्रवाई
टेंडर,टेंडर
साक्षर,साक्षर
इंद्रदेव,इंद्रदेव
सीएमपी,सीएमपी
जिरह,जिरह
सीटों,सीट
वर्षा,वर्षा
टूक,टूक
कटवाँ,कटवाँ
पब्लिक,पब्लिक
चटर्जी,चटर्जी
मध्यस्थता,मध्यस्थता
रासायनिक,रासायनिक
राजधानियों,राजधानी
सदन,सदन
लचर,लचर
हमला,हमला
जहाँ,जहाँ
मिनट,मिनट
बढ़े,बढ़
मौजूद,मौजूद
दमकल,दमकल
लिए,ले
ब्योरा,ब्योरा
बातचीत,बातचीत
जनशिकायतों,जनशिकायत
बैरिकेड,बैरिकेड
पॉल,पॉल
बनाकर,बना
१५,१५
बितर,बितर
दिन,दिन
एसपी,एसपी
1876,1876
आइए,आ
लूटने,लूट
किलो,किलो
परंपराओं,परंपरा
सीमा,सीमा
पहचान,पहचान
संख्या,संख्या
आबादी,आबादी
पप्पू,पप्पू
फैसलों,फैसला
महिलाएँ,महिला
सीताराम,सीताराम
इन्हीं,यह
सदस्यगण,सदस्यगण
टेलीफोन,टेलीफोन
अच्छा,अच्छा
अनुकूल,अनुकूल
न्यूजीलैंड,न्यूजीलैंड
तार्किक,तार्किक
परेशानी,परेशानी
छुट्टियां,छुट्टी
सौदों,सौदा
हंगामा,हंगामा
भय,भय
दिया,दे
वानिकी,वानिकी
एमकेडब्ल्यू,एमकेडब्ल्यू
इनसे,यह
शेखावत,शेखावत
विधायिका,विधायिका
डिपो,डिपो
सारा,सारा
खो,खो
जाएगी,जा
गैस,गैस
कन्फेडरेशन,कन्फेडरेशन
सामना,सामना
आपका,आप
फैसला,फैसला
अर्थों,अर्थ
डाली,डाल
नियंत्रण,नियंत्रण
केंद्रों,केंद्र
मछुआरों,मछुआरा
लिहाजा,लिहाजा
३,३
दादी,दादी
तस्लीमुद्दीन,तस्लीमुद्दीन
पॉवर,पॉवर
चलतीं,चल
लकड़ी,लकडी
क्षीर्ण,क्षीर्ण
न्यायपालिका,न्यायपालिका
प्रवेश,प्रवेश
रुपये,रुपया
अखिल,अखिल
चिदंबरम्,चिदंबरम्
इसलिए,इसलिए
जबलपुर,जबलपुर
न्यायमूर्ति,न्यायमूर्ति
मामूली,मामूली
दुकानदारों,दुकानदार
डाल,डाल
सहज,सहज
लुंबनी,लुंबनी
डॉक्टर,डॉक्टर
एजेंसियों,एजेंसी
पक्ष,पक्ष
कवि,कवि
नामक,नामक
दिनों,दिन
न्यायालय,न्यायालय
इन्कार,इन्कार
सर्वाधिक,सर्वाधिक
उलूम,उलूम
प्रति,प्रति
पुरातत्‍ववेत्‍ता,पुरातत्ववेत्ता
जोड़ने,जोड़
तूल,तूल
बस्तर,बस्तर
११.४५,११.४५
युवा,युवा
सीरिया,सीरिया
गांव,गांव
शिखर,शिखर
अनबिलिवेबल,अनबिलिवेबल
भ्रम,भ्रम
तलाश,तलाश
माँ,माँ
बात,बात
बढ़ती,बढ
पालन,पालन
भागने,भाग
अष्‍टधातु,अष्टधातु
गुलाम,गुलाम
गठित,गठित
श्रीलंका,श्रीलंका
घटाया,घटा
अर्जुन,अर्जुन
हैदराबाद,हैदराबाद
विश्वस्त,विश्वस्त
टिप्पणियों,टिप्पणी
रास्ते,रास्ता
अर्थव्यवस्था,अर्थव्यवस्था
निकालना,निकाल
मुस्लिमों,मुस्लिम
यादें,याद
१.६,१.६
जानकी,जानकी
मंसूरियन,मंसूरियन
बचाई,बचा
मरने,मर
याचिका,याचिका
विद्यालय,विद्यालय
पाठक,पाठक
फोतेदार,फोतेदार
गुट,गुट
कुशावती,कुशावती
संशोधित,संशोधित
प्राचीन,प्राचीन
आयोजक,आयोजक
आंदोलन,आंदोलन
९१,९१
एजेटी,एजेटी
कर्नाटक,कर्नाटक
उपायुक्त,उपायुक्त
पहुंच,पहुंच
निर्जन,निर्जन
जून,जून
गहन,गहन
मुद्रास्फीती,मुद्रास्फीती
मिलिट्री,मिलिट्री
मंडी,मंडी
अमेरिका,अमेरिका
उग्रवादियों,उग्रवादी
कछुए,कछुआ
आठ,आठ
लाएगा,ला
राजकोषी,राजकोषी
483,483
कर्मचारियों,कर्मचारी
दक्षिण,दक्षिण
देखते,देख
धांधली,धाँधली
पॅलिसी,पॅलिसी
रोटी,रोटी
ऐसे,ऐसे
वढ़ेरा,वढ़ेरा
सामरिक,सामरिक
नौ,नौ
स्वर्णाहल्ली,स्वर्णाहल्ली
टर्न,टर्न
विज्ञान,विज्ञान
भुवनेश्वर,भुवनेश्वर
मछलियों,मछली
उत्तरदायी,उत्तरदायी
शुक्ला,शुक्ला
अलबरदेई,अलबरदेई
उलटी,उलटा
अन्य,अन्य
नाटकीय,नाटकीय
अभिषेक,अभिषेक
दिक्कतों,दिक्कत
ड्यूटी,ड्यूटी
गहराई,गहराई
संतोष,संतोष
१८९,१८९
मछलियाँ,मछली
मेडिकल,मेडिकल
दारुल,दारुल
बारी,बारी
पुरोहित,पुरोहित
पनप,पनप
मंजूरी,मंजूरी
नदवी,नदवी
हौज़री,हौज़री
गाड़ियां,गाड़ी
केंद्रित,केंद्रित
तबका,तबका
कोट,कोट
नबी,नबी
संबोधित,संबोधित
समंदर,समंदर
सकारात्मक,सकारात्मक
करात,करात
ठहरे,ठहर
आयोजकों,आयोजक
सुधार,सुधार
फ्रंट,फ्रंट
प्रभारी,प्रभारी
भरेंगे,भर
देखरेख,देखरेख
८.१,८.१
हॉल,हॉल
रायबरेली,रायबरेली
पैरों,पैर
सीधे,सीधा
निगरानी,निगरानी
पेशे,पेशा
मुखर्जी,मुखर्जी
लक्ष्य,लक्ष्य
(,(
कर्मियों,कर्मी
सिक्का,सिक्का
जनक,जनक
गांधार,गांधार
एयरोनॉटिक्स,एयरोनॉटिक्स
आदिवासी,आदिवासी
प्रतिकृति,प्रतिकृति
कुशीनगर,कुशीनगर
विरोध,विरोध
दुलानी,दुलानी
दौरा,दौरा
स्वरूप,स्वरूप
तन,तन
भेजी,भेज
राष्ट्रद्रोही,राष्ट्रद्रोही
आकर्षक,आकर्षक
प्रधानमंत्री,प्रधानमंत्री
चलकर,चल
बल,बल
चैनल,चैनल
लाहौर,लाहौर
संतुष्ट,संतुष्ट
जेडीयू,जेडीयू
मुहिम,मुहिम
आयुर्वेद,आयुर्वेद
हवाला,हवाला
सहमति,सहमति
गुमराह,गुमराह
ऊर्जा,ऊर्जा
अंत,अंत
संस्थान,संस्थान
प्रदाता,प्रदाता
वास्‍तु,वास्तु
इन,यह
मुख्त्यार,मुख्त्यार
उछाली,उछाल
गठबंधन,गठबंधन
सौंप,सौंप
हाउस,हाउस
अमेरिकन,अमेरिकन
जाये,जा
आशय,आशय
बदलने,बदल
नजमा,नजमा
सृष्टि,सृष्टि
विवादित,विवादित
चलती,चल
आक्रमण,आक्रमण
पानी,पानी
खींचना,खींच
प्लान,प्लान
उत्तर,उत्तर
शंका,शंका
बहाल,बहाल
अल्लामा,अल्लामा
प्रशासन,प्रशासन
स्वाभाविक,स्वाभाविक
अतिरिक्त,अतिरिक्त
दिल,दिल
बह,बह
ज्ञानेंद्र,ज्ञानेंद्र
अवधारणा,अवधारणा
मामला,मामला
जीडीपी,जीडीपी
जबकि,जबकि
भीनी,भीना
मन,मन
पूर्वी,पूर्वी
सेना,सेना
वस्‍तुएं,वस्तु
ठोस,ठोस
कोशिशें,कोशिश
भागा,भाग
लक्षित,लक्षित
पड़,पड़
गिरफ्तार,गिरफ्तार
सजा,सजा
ईवीएम,ईवीएम
कराया,करा
लाइनें,लाइन
ब्रिगेड,ब्रिगेड
आशंकाओं,आशंका
फिस्कल,फिस्कल
जाना,जान
आवेदन,आवेदन
बताने,बता
२८,२८
कुमकुम,कुमकुम
223,223
वर्तमान,वर्तमान
निशाना,निशाना
पसायत,पसायत
न्यूयॉर्क,न्यूयॉर्क
तालाब,तालाब
लेनदेन,लेनदेन
सुबह,सुबह
कप,कप
बीमारियों,बीमारी
पूरा,पूरा
चुकी,चुक
सहाब,सहाब
बुधवार,बुधवार
झामुमो,झामुमो
फॉर,फॉर
हैलीपेड,हैलीपेड
दृष्टिकोण,दृष्टिकोण
तटीय,तटीय
हलधर,हलधर
चूके,चूक
विभाजन,विभाजन
प्रकाशित,प्रकाशित
डालिए,डाल
अकाली,अकाली
अलकायदा,अलकायदा
कही,कह
भवन,भवन
५७,५७
श्रीनगर,श्रीनगर
इन्फॉर्मेशन,इन्फॉर्मेशन
रिक्टर,रिक्टर
पवित्र,पवित्र
ट्रेनों,ट्रेन
ध्यान,ध्यान
अभी,अभी
सफल,सफल
राजनेता,राजनेता
बहुत,बहुत
मानसून,मानसून
खिलाफ,खिलाफ
४४,४४
इस्लामिक,इस्लामिक
प्रणब,प्रणब
230,230
अटवाल,अटवाल
लगाया,लगा
१४,१४
सुविधाएँ,सुविधा
विश्व,विश्व
हंसराज,हंसराज
समस्याओं,समस्या
दूसरा,दूसरा
नज़र,नजर
चांदी,चांदी
आम,आम
४२,४२
श्रृंखलाओं,श्रृंखला
जुटाए,जुटा
मित्रतापूर्ण,मित्रतापूर्ण
चाहते,चाह
स्पा,स्पा
आपराधिक,आपराधिक
महामंदिर,महामंदिर
पश्चिमी,पश्चिमी
महत्व,महत्व
लाखों,लाख
कुर्सी,कुर्सी
गौर,गौर
करार,करार
साजिश,साजिश
कोंगबा,कोंगबा
"55,000",55000
भागे,भाग
बिस्तर,बिस्तर
बांग्लादेशी,बांग्लादेशी
सितंबर,सितंबर
चिदंबरम,चिदंबरम
लाएगी,ला
रोहन,रोहन
गाशकोव,गाशकोव
दोगुना,दोगुना
डॉक्टरों,डॉक्टर
मेरे,मैं
शिवानंद,शिवानंद
हिंसक,हिंसक
बरामद,बरामद
घाटा,घाटा
अध्यक्षता,अध्यक्षता
घटक,घटक
५९,५९
अलापते,अलाप
जिसका,जो
मत,मत
भरसक,भरसक
उफान,उफान
स्व.,स्व.
अंधाधुंध,अंधाधुंध
पोट्टू,पोट्टू
लोगों,लोग
चाह,चाह
झलक,झलक
रामायण,रामायण
कि,कि
कायदे,कायदे
प्रेस,प्रेस
राजीव,राजीव
५,५
गर्म,गर्म
उनको,वह
हमलों,हमला
मानवीयता,मानवीयता
सरल,सरल
मुनियों,मुनि
बिहारी,बिहारी
मानना,मान
नमो,नमो
घड़ी,घड़ी
लश्कर,लश्कर
मनोरमा,मनोरमा
बांटा,बांट
मूवमेंट,मूवमेंट
हिरण,हिरण
पहने,पहन
सारस्वत,सारस्वत
आजकल,आजकल
एरोस्पेस,एरोस्पेस
परियोजनाएं,परियोजना
भूमि,भूमि
आदी,आदी
चिन्ह,चिन्ह
हिंदी,हिंदी
प्रयास,प्रयास
सहकारी,सहकारी
गोलाबारूद,गोलाबारूद
सैनिकों,सैनिक
छेड़खानी,छेड़खानी
गिरावट,गिरावट
राजद,राजद
अनिल,अनिल
सिफारिश,सिफारिश
सौंपे,सौंप
दिए,दे
मकान,मकान
एवज,एवज
लहर,लहर
नामोनिशान,नामोनिशान
पटियाला,पटियाला
इंटरव्यू,इंटरव्यू
आगजनी,आगजनी
२५,२५
जरिए,जरिये
भूतल,भूतल
जगत,जगत
कश्मीर,कश्मीर
पैकेटों,पैकेट
चार,चार
डाट,डाट
संगठनों,संगठन
यादव,यादव
बयान,बयान
बढ़ेगी,बढ़
घुटते,घुट
मान्‍यता,मान्यता
वस्त्र,वस्त्र
ही,ही
बेंच,बेंच
मधुप,मधुप
तोलोलिंग,तोलोलिंग
तरह,तरह
सुझाव,सुझाव
४.४,४.४
लगभग,लगभग
ग्रेट,ग्रेट
पगोडा,पगोडा
उत्पादों,उत्पाद
बोर्ड,बोर्ड
मजबूर,मजबूर
राजकोषीय,राजकोषीय
इन्हें,यह
बताई,बता
बहुमूल्य,बहुमूल्य
कड़े,कड़ा
चढ़े,चढ़
मुलातिवियू,मुलातिवियू
एकजुट,एकजुट
बजटीय,बजटीय
दिखाया,दिखा
बुलाकर,बुला
श्रेय,श्रेय
संस्‍कार,संस्कार
खारगुली,खारगुली
ब्यूटी,ब्यूटी
होटलों,होटल
विमलेंद्र,विमलेंद्र
अजंता,अजंता
पहचानने,पहचान
०३,०३
शीला,शीला
अनुसार,अनुसार
चिरनिद्रा,चिरनिद्रा
आयाम,आयाम
छात्र,छात्र
हेमांग,हेमांग
जल,जल
शिलाखंड,शिलाखंड
फ्लोर,फ्लोर
पॉलिसी,पॉलिसी
स्‍थित,स्थित
रुपयों,रुपया
एंटीबायोटिक्स,एंटीबायोटिक्स
लगीं,लग
पर्यटकों,पर्यटक
झटका,झटका
शुरुआत,शुरुआत
"४,०००",४०००
असम,असम
पचास,पचास
बीट,बीट
समीप,समीप
जन्मे,जन्मा
ग्रहण,ग्रहण
स्ट्रेट,स्ट्रेट
शॉर्टस,शॉर्टस
पंजीकृत,पंजीकृत
आयात,आयात
संदागिरी,संदागिरी
सिएल,सिएल
शांति,शांति
चैरीटेबल,चैरीटेबल
मतदाता,मतदाता
साढ़े,साढे
प्रयोग,प्रयोग
सरकारी,सरकारी
परंपरा,परंपरा
करता,कर
बसें,बस
स्क्रीन,स्क्रीन
तीव्रता,तीव्रता
लिटिल,लिटिल
आभार,आभार
जबरदस्ती,जबरदस्ती
कुंबले,कुंबले
लोकसभा,लोकसभा
उगाही,उगाही
शूटिंग,शूटिंग
उस,वह
दोबारा,दोबारा
रिलीज़,रिलीज
पैठ,पैठ
छाये,छा
दुख,दुख
एलओसी,एलओसी
डूब,डूब
साँठ,साँठ
घरों,घर
लद्दाख,लद्दाख
अनुपात,अनुपात
साफ,साफ
डेफिसिट,डेफिसिट
एस्कॉर्टस,एस्कॉर्टस
प्राथमिकता,प्राथमिकता
रहने,रह
ईडी,ईडी
जोर,जोर
विफलता,विफलता
अनेकों,अनेक
टीडीपी,टीडीपी
हॉविटजर,हॉविटजर
घर,घर
तरीके,तरीका
अर्ध,अर्ध
देते,दे
पर्यावरण,पर्यावरण
ग्यारह,ग्यारह
कड़ी,कड़ा
लड़ाकू,लड़ाकू
मोदी,मोदी
संस्‍था,संस्था
ओजोनथैरेपी,ओजोनथैरेपी
संविधान,संविधान
आसनों,आसन
मादक,मादक
बढ़ाकर,बढ़ा
भोला,भोला
निहारना,निहार
अधिवक्ता,अधिवक्ता
पीएसयू,पीएसयू
९२७.३१,९२७.३१
निःसंदेह,निःसंदेह
उपयोगिता,उपयोगिता
मजहरी,मजहरी
ब्यूरो,ब्यूरो
करीबी,करीबी
सफलता,सफलता
फैक्टरी,फैक्टरी
अफवाह,अफवाह
बीस,बीस
विशद्,विशद्
नारायण,नारायण
निशान,निशान
हमेशा,हमेशा
पत्रकारों,पत्रकार
भौतिक,भौतिक
टी,टी
नाबार्ड,नाबार्ड
भागीदार,भागीदार
कुछ,कुछ
समस्या,समस्या
बजती,बज
पर्याप्त,पर्याप्त
आश्वस्त,आश्वस्त
वजह,वजह
प्रधानंमत्री,प्रधानंमत्री
सतर्क,सतर्क
तकनीक,तकनीक
बोर्लेग,बोर्लेग
तत्‍कालीन,तत्कालीन
शर्तो,शर्त
कैपिटल,कैपिटल
पैदल,पैदल
पकड़,पकड
५२,५२
गोवर्धन,गोवर्धन
डायरेक्टर,डायरेक्टर
बनाएगी,बना
यात्राएं,यात्रा
मनुष्य,मनुष्य
विषयक,विषयक
राजनीतिकों,राजनीतिक
अटल,अटल
जोधपुर,जोधपुर
यूरोप,यूरोप
लगे,लग
ताकि,ताकि
हिस्सा,हिस्सा
पत्‍थर,पत्थर
प्रगति,प्रगति
बुद्ध,बुद्ध
परिदृश्य,परिदृश्य
मिट,मिट
१३,१३
आदिस्थानम,आदिस्थानम
निक्‍को,निक्को
हूं,है
प्रशिक्षित,प्रशिक्षित
विज्ञापनों,विज्ञापन
अदम्य,अदम्य
तोड़फोड़,तोड़फोड़
मायने,मायना
कहा,कह
नक्सलियों,नक्सली
आयकर,आयकर
रेड्डी,रेड्डी
परखा,परख
संभावित,संभावित
पैकेजों,पैकेज
हमने,हम
खंडपीठ,खंडपीठ
संग्रहालय,संग्रहालय
हासिल,हासिल
तारा,तारा
बनर्जी,बनर्जी
हॉस्पिटल,हॉस्पिटल
निवर्तमान,निवर्तमान
आशा,आशा
"19,401",19401
ऊपर,ऊपर
या,या
इंफोकॉम,इंफोकॉम
वर्षीय,वर्षीय
शुक्र,शुक्र
बाएं,बाएं
९,९
स्‍थानों,स्थान
आव्रजक,आव्रजक
टास्क,टास्क
एन.,एन.
प्रतिक्रिया,प्रतिक्रिया
जुलाई,जुलाई
व्यक्तियों,व्यक्ति
पथिक,पथिक
लगेंगे,लग
पेयजल,पेयजल
खोले,खोल
अपराधियों,अपराधी
सेकुलर,सेकुलर
संप्रदायों,संप्रदाय
मोहर,मोहर
टीवी,टीवी
जिंदगी,जिंदगी
खेलकूद,खेलकूद
साथियों,साथी
गोंडा,गोंडा
सर्वसम्मति,सर्वसम्मति
रोकते,रोक
साथी,साथी
घूमा,घूम
निर्माण,निर्माण
वैदिक,वैदिक
खादों,खाद
दिशा,दिशा
प्रो.,प्रो.
लपटें,लपट
वर्ष,वर्ष
प्रवीण,प्रवीण
कार्ड,कार्ड
ऑक्सफोर्ड,ऑक्सफोर्ड
छोड़े,छोड
पचौरी,पचौरी
राहत,राहत
बिगड़,बिगड
कर्तव्य,कर्तव्य
सिंचित,सिंचित
इस्तीफा,इस्तीफा
इंडस्ट्री,इंडस्ट्री
सहित,सहित
दिलाया,दिला
लिए,लिए
बेहतरी,बेहतरी
बेचैन,बेचैन
रीफ्यूलिंग,रीफ्यूलिंग
खासी,खासा
४०,४०
हालात,हालात
सतर्कता,सतर्कता
सुविधाओं,सुविधा
कोमल,कोमल
काट,काट
जसवंत,जसवंत
फरवरी,फरवरी
तैनात,तैनात
भोज,भोज
जिसके,जो
जस्टिस,जस्टिस
टोकाटाकी,टोकाटाकी
क्वार्टर,क्वार्टर
निवास,निवास
शनिवार,शनिवार
माकूल,माकूल
"१६,९०६",१६९०६
कामकोटि,कामकोटि
हिदायतें,हिदायत
यद्यपि,यद्यपि
ताबड़तोड़,ताबड़तोड़
हरियाणा,हरियाणा
ऊँचे,ऊँचा
कुंडा,कुंडा
पारदर्शिता,पारदर्शिता
रही,रह
पूर्वाभास,पूर्वाभास
दंगों,दंगा
खुलती,खुल
सलाहकार,सलाहकार
ऐतिहासिक,ऐतिहासिक
किट,किट
"१४,५००",१४५००
अत्यधिक,अत्यधिक
इजाफा,इजाफा
पाये,पा
बोलती,बोलती
संसाधन,संसाधन
खुलेंगे,खुल
जिद,जिद
न्यूयार्क,न्यूयार्क
आतंकवाद,आतंकवाद
मोबाइल,मोबाइल
देनी,दे
स्वामीनाथन्,स्वामीनाथन्
विदेशियों,विदेशी
मछुआरे,मछुआरा
उत्पादक,उत्पादक
प्रतिबंधित,प्रतिबंधित
यशपाल,यशपाल
बनना,बन
अर्धा,अर्धा
प्रकाश,प्रकाश
नारायणन,नारायणन
अफरा,अफरा
चुने,चुन
