स्थगित,"( 0 - स ), ( 1 - ् ), ( 2 - थ ), ( 3 - ग ), ( 4 - ि ), ( 5 - त )",0,6,
बर्फीला,"( 0 - ब ), ( 1 - र ), ( 2 - ् ), ( 3 - फ ), ( 4 - ी ), ( 5 - ल ), ( 6 - ा )",0,4,
पेड़ल,"( 0 - प ), ( 1 - े ), ( 2 - ड ), ( 3 - ़ ), ( 4 - ल )",0,5,
पंथशाला,"( 0 - प ), ( 1 - ं ), ( 2 - थ ), ( 3 - श ), ( 4 - ा ), ( 5 - ल ), ( 6 - ा )",0,7,
बुझाना,"( 0 - ब ), ( 1 - ु ), ( 2 - झ ), ( 3 - ा ), ( 4 - न ), ( 5 - ा )",0,4,
तेजी,"( 0 - त ), ( 1 - े ), ( 2 - ज ), ( 3 - ी )",0,3,
टेलीकम्स,"( 0 - ट ), ( 1 - े ), ( 2 - ल ), ( 3 - ी ), ( 4 - क ), ( 5 - म ), ( 6 - ् ), ( 7 - स )",0,8,
फ़िल्म,"( 0 - फ ), ( 1 - ़ ), ( 2 - ि ), ( 3 - ल ), ( 4 - ् ), ( 5 - म )",0,6,
गलाने,"( 0 - ग ), ( 1 - ल ), ( 2 - ा ), ( 3 - न ), ( 4 - े )",0,3,
अजवायन,"( 0 - अ ), ( 1 - ज ), ( 2 - व ), ( 3 - ा ), ( 4 - य ), ( 5 - न )",0,6,
बहाऊंगा,"( 0 - ब ), ( 1 - ह ), ( 2 - ा ), ( 3 - ऊ ), ( 4 - ं ), ( 5 - ग ), ( 6 - ा )",-1,-1,
गोपनीयता,"( 0 - ग ), ( 1 - ो ), ( 2 - प ), ( 3 - न ), ( 4 - ी ), ( 5 - य ), ( 6 - त ), ( 7 - ा )",0,6,
उछाल्,"( 0 - उ ), ( 1 - छ ), ( 2 - ा ), ( 3 - ल ), ( 4 - ् )",0,5,
सुविधाएँ,"( 0 - स ), ( 1 - ु ), ( 2 - व ), ( 3 - ि ), ( 4 - ध ), ( 5 - ा ), ( 6 - ए ), ( 7 - ँ )",0,6,
झड़जाएँगे,"( 0 - झ ), ( 1 - ड ), ( 2 - ़ ), ( 3 - ज ), ( 4 - ा ), ( 5 - ए ), ( 6 - ँ ), ( 7 - ग ), ( 8 - े )",-1,-1,
पाण्डित्य,"( 0 - प ), ( 1 - ा ), ( 2 - ण ), ( 3 - ् ), ( 4 - ड ), ( 5 - ि ), ( 6 - त ), ( 7 - ् ), ( 8 - य )",0,9,
बसने,"( 0 - ब ), ( 1 - स ), ( 2 - न ), ( 3 - े )",0,4,
क्लीयर,"( 0 - क ), ( 1 - ् ), ( 2 - ल ), ( 3 - ी ), ( 4 - य ), ( 5 - र )",0,6,
चिंतामुक्त,"( 0 - च ), ( 1 - ि ), ( 2 - ं ), ( 3 - त ), ( 4 - ा ), ( 5 - म ), ( 6 - ु ), ( 7 - क ), ( 8 - ् ), ( 9 - त )",0,10,
झुर्री,"( 0 - झ ), ( 1 - ु ), ( 2 - र ), ( 3 - ् ), ( 4 - र ), ( 5 - ी )",0,6,
छतरीधारी,"( 0 - छ ), ( 1 - त ), ( 2 - र ), ( 3 - ी ), ( 4 - ध ), ( 5 - ा ), ( 6 - र ), ( 7 - ी )",-1,-1,
निरीक्षक,"( 0 - न ), ( 1 - ि ), ( 2 - र ), ( 3 - ी ), ( 4 - क ), ( 5 - ् ), ( 6 - ष ), ( 7 - क )",0,8,
अक्षिसंकोच,"( 0 - अ ), ( 1 - क ), ( 2 - ् ), ( 3 - ष ), ( 4 - ि ), ( 5 - स ), ( 6 - ं ), ( 7 - क ), ( 8 - ो ), ( 9 - च )",0,10,
झींगा,"( 0 - झ ), ( 1 - ी ), ( 2 - ं ), ( 3 - ग ), ( 4 - ा )",0,5,
शब्दबहुलता,"( 0 - श ), ( 1 - ब ), ( 2 - ् ), ( 3 - द ), ( 4 - ब ), ( 5 - ह ), ( 6 - ु ), ( 7 - ल ), ( 8 - त ), ( 9 - ा )",-1,-1,
जिव्हा,"( 0 - ज ), ( 1 - ि ), ( 2 - व ), ( 3 - ् ), ( 4 - ह ), ( 5 - ा )",0,6,
जनवादी,"( 0 - ज ), ( 1 - न ), ( 2 - व ), ( 3 - ा ), ( 4 - द ), ( 5 - ी )",0,5,
सपेरा,"( 0 - स ), ( 1 - प ), ( 2 - े ), ( 3 - र ), ( 4 - ा )",0,5,
तलाशअना,"( 0 - त ), ( 1 - ल ), ( 2 - ा ), ( 3 - श ), ( 4 - अ ), ( 5 - न ), ( 6 - ा )",0,5,
रईसपन,"( 0 - र ), ( 1 - ई ), ( 2 - स ), ( 3 - प ), ( 4 - न )",0,3,
घुलना,"( 0 - घ ), ( 1 - ु ), ( 2 - ल ), ( 3 - न ), ( 4 - ा )",0,3,
दंगे,"( 0 - द ), ( 1 - ं ), ( 2 - ग ), ( 3 - े )",0,4,
नकेल,"( 0 - न ), ( 1 - क ), ( 2 - े ), ( 3 - ल )",-1,-1,
अवकलन,"( 0 - अ ), ( 1 - व ), ( 2 - क ), ( 3 - ल ), ( 4 - न )",0,5,
कुबड़ी,"( 0 - क ), ( 1 - ु ), ( 2 - ब ), ( 3 - ड ), ( 4 - ़ ), ( 5 - ी )",0,5,
कहीं,"( 0 - क ), ( 1 - ह ), ( 2 - ी ), ( 3 - ं )",0,4,
ट्रैक्शन,"( 0 - ट ), ( 1 - ् ), ( 2 - र ), ( 3 - ै ), ( 4 - क ), ( 5 - ् ), ( 6 - श ), ( 7 - न )",0,8,
भारीभरकम,"( 0 - भ ), ( 1 - ा ), ( 2 - र ), ( 3 - ी ), ( 4 - भ ), ( 5 - र ), ( 6 - क ), ( 7 - म )",0,8,
कारनिस,"( 0 - क ), ( 1 - ा ), ( 2 - र ), ( 3 - न ), ( 4 - ि ), ( 5 - स )",0,6,
धनुस्तंभ,"( 0 - ध ), ( 1 - न ), ( 2 - ु ), ( 3 - स ), ( 4 - ् ), ( 5 - त ), ( 6 - ं ), ( 7 - भ )",0,8,
बालोंने,"( 0 - ब ), ( 1 - ा ), ( 2 - ल ), ( 3 - ो ), ( 4 - ं ), ( 5 - न ), ( 6 - े )",-1,-1,
फार्म,"( 0 - फ ), ( 1 - ा ), ( 2 - र ), ( 3 - ् ), ( 4 - म )",0,5,
अर्यात्‌,"( 0 - अ ), ( 1 - र ), ( 2 - ् ), ( 3 - य ), ( 4 - ा ), ( 5 - त ), ( 6 - ् ), ( 7 - ‌ )",0,8,
झगड़ालूपन,"( 0 - झ ), ( 1 - ग ), ( 2 - ड ), ( 3 - ़ ), ( 4 - ा ), ( 5 - ल ), ( 6 - ू ), ( 7 - प ), ( 8 - न )",0,7,
अवाह्य,"( 0 - अ ), ( 1 - व ), ( 2 - ा ), ( 3 - ह ), ( 4 - ् ), ( 5 - य )",0,6,
जिन्दा,"( 0 - ज ), ( 1 - ि ), ( 2 - न ), ( 3 - ् ), ( 4 - द ), ( 5 - ा )",0,6,
मीठ,"( 0 - म ), ( 1 - ी ), ( 2 - ठ )",0,3,
शिष्टेतर,"( 0 - श ), ( 1 - ि ), ( 2 - ष ), ( 3 - ् ), ( 4 - ट ), ( 5 - े ), ( 6 - त ), ( 7 - र )",0,8,
दाखलता,"( 0 - द ), ( 1 - ा ), ( 2 - ख ), ( 3 - ल ), ( 4 - त ), ( 5 - ा )",0,4,
अगुरु,"( 0 - अ ), ( 1 - ग ), ( 2 - ु ), ( 3 - र ), ( 4 - ु )",0,5,
ज्योनार,"( 0 - ज ), ( 1 - ् ), ( 2 - य ), ( 3 - ो ), ( 4 - न ), ( 5 - ा ), ( 6 - र )",0,7,
निपटारा,"( 0 - न ), ( 1 - ि ), ( 2 - प ), ( 3 - ट ), ( 4 - ा ), ( 5 - र ), ( 6 - ा )",0,5,
अरोएल,"( 0 - अ ), ( 1 - र ), ( 2 - ो ), ( 3 - ए ), ( 4 - ल )",-1,-1,
ढँकना,"( 0 - ढ ), ( 1 - ँ ), ( 2 - क ), ( 3 - न ), ( 4 - ा )",0,3,
डूबेगी,"( 0 - ड ), ( 1 - ू ), ( 2 - ब ), ( 3 - े ), ( 4 - ग ), ( 5 - ी )",-1,-1,
पलेतियों,"( 0 - प ), ( 1 - ल ), ( 2 - े ), ( 3 - त ), ( 4 - ि ), ( 5 - य ), ( 6 - ो ), ( 7 - ं )",0,5,
पनपना,"( 0 - प ), ( 1 - न ), ( 2 - प ), ( 3 - न ), ( 4 - ा )",0,3,
परिरक्षण,"( 0 - प ), ( 1 - र ), ( 2 - ि ), ( 3 - र ), ( 4 - क ), ( 5 - ् ), ( 6 - ष ), ( 7 - ण )",3,8,
फिरके,"( 0 - फ ), ( 1 - ि ), ( 2 - र ), ( 3 - क ), ( 4 - े )",0,5,
क्त,"( 0 - क ), ( 1 - ् ), ( 2 - त )",0,3,
अनियमित,"( 0 - अ ), ( 1 - न ), ( 2 - ि ), ( 3 - य ), ( 4 - म ), ( 5 - ि ), ( 6 - त )",1,7,
स्प्रैड,"( 0 - स ), ( 1 - ् ), ( 2 - प ), ( 3 - ् ), ( 4 - र ), ( 5 - ै ), ( 6 - ड )",0,7,
हिद्दै,"( 0 - ह ), ( 1 - ि ), ( 2 - द ), ( 3 - ् ), ( 4 - द ), ( 5 - ै )",0,6,
अभयारण्य,"( 0 - अ ), ( 1 - भ ), ( 2 - य ), ( 3 - ा ), ( 4 - र ), ( 5 - ण ), ( 6 - ् ), ( 7 - य )",0,8,
किरकिरा,"( 0 - क ), ( 1 - ि ), ( 2 - र ), ( 3 - क ), ( 4 - ि ), ( 5 - र ), ( 6 - ा )",0,6,
निकलतीं,"( 0 - न ), ( 1 - ि ), ( 2 - क ), ( 3 - ल ), ( 4 - त ), ( 5 - ी ), ( 6 - ं )",0,4,
चढ़ाकर,"( 0 - च ), ( 1 - ढ ), ( 2 - ़ ), ( 3 - ा ), ( 4 - क ), ( 5 - र )",0,4,
विरोधों,"( 0 - व ), ( 1 - ि ), ( 2 - र ), ( 3 - ो ), ( 4 - ध ), ( 5 - ो ), ( 6 - ं )",0,5,
लटकना,"( 0 - ल ), ( 1 - ट ), ( 2 - क ), ( 3 - न ), ( 4 - ा )",0,3,
करारनामे,"( 0 - क ), ( 1 - र ), ( 2 - ा ), ( 3 - र ), ( 4 - न ), ( 5 - ा ), ( 6 - म ), ( 7 - े )",0,8,
रिकार्डर,"( 0 - र ), ( 1 - ि ), ( 2 - क ), ( 3 - ा ), ( 4 - र ), ( 5 - ् ), ( 6 - ड ), ( 7 - र )",0,8,
ईट,"( 0 - ई ), ( 1 - ट )",0,2,
अवपरमाणवीय,"( 0 - अ ), ( 1 - व ), ( 2 - प ), ( 3 - र ), ( 4 - म ), ( 5 - ा ), ( 6 - ण ), ( 7 - व ), ( 8 - ी ), ( 9 - य )",2,10,
कृपोपहार,"( 0 - क ), ( 1 - ृ ), ( 2 - प ), ( 3 - ो ), ( 4 - प ), ( 5 - ह ), ( 6 - ा ), ( 7 - र )",0,8,
लगेंगी,"( 0 - ल ), ( 1 - ग ), ( 2 - े ), ( 3 - ं ), ( 4 - ग ), ( 5 - ी )",-1,-1,
भविष्यवादी,"( 0 - भ ), ( 1 - व ), ( 2 - ि ), ( 3 - ष ), ( 4 - ् ), ( 5 - य ), ( 6 - व ), ( 7 - ा ), ( 8 - द ), ( 9 - ी )",0,6,
निष्कलुष,"( 0 - न ), ( 1 - ि ), ( 2 - ष ), ( 3 - ् ), ( 4 - क ), ( 5 - ल ), ( 6 - ु ), ( 7 - ष )",0,8,
पंचम,"( 0 - प ), ( 1 - ं ), ( 2 - च ), ( 3 - म )",0,4,
विकन,"( 0 - व ), ( 1 - ि ), ( 2 - क ), ( 3 - न )",0,4,
टिंचर,"( 0 - ट ), ( 1 - ि ), ( 2 - ं ), ( 3 - च ), ( 4 - र )",0,5,
हारमोनियम,"( 0 - ह ), ( 1 - ा ), ( 2 - र ), ( 3 - म ), ( 4 - ो ), ( 5 - न ), ( 6 - ि ), ( 7 - य ), ( 8 - म )",0,9,
भोजनवस्तु,"( 0 - भ ), ( 1 - ो ), ( 2 - ज ), ( 3 - न ), ( 4 - व ), ( 5 - स ), ( 6 - ् ), ( 7 - त ), ( 8 - ु )",0,9,
पहेलीनुमा,"( 0 - प ), ( 1 - ह ), ( 2 - े ), ( 3 - ल ), ( 4 - ी ), ( 5 - न ), ( 6 - ु ), ( 7 - म ), ( 8 - ा )",0,5,
खलीफा,"( 0 - ख ), ( 1 - ल ), ( 2 - ी ), ( 3 - फ ), ( 4 - ा )",0,5,
सम्भला,"( 0 - स ), ( 1 - म ), ( 2 - ् ), ( 3 - भ ), ( 4 - ल ), ( 5 - ा )",0,5,
नाविक,"( 0 - न ), ( 1 - ा ), ( 2 - व ), ( 3 - ि ), ( 4 - क )",0,5,
योर्काम,"( 0 - य ), ( 1 - ो ), ( 2 - र ), ( 3 - ् ), ( 4 - क ), ( 5 - ा ), ( 6 - म )",0,7,
छानना,"( 0 - छ ), ( 1 - ा ), ( 2 - न ), ( 3 - न ), ( 4 - ा )",0,5,
अनुत्तेजन,"( 0 - अ ), ( 1 - न ), ( 2 - ु ), ( 3 - त ), ( 4 - ् ), ( 5 - त ), ( 6 - े ), ( 7 - ज ), ( 8 - न )",0,9,
प्रकार्य,"( 0 - प ), ( 1 - ् ), ( 2 - र ), ( 3 - क ), ( 4 - ा ), ( 5 - र ), ( 6 - ् ), ( 7 - य )",3,8,
संकुलन,"( 0 - स ), ( 1 - ं ), ( 2 - क ), ( 3 - ु ), ( 4 - ल ), ( 5 - न )",0,6,
अंतःप्रकीर्ण,"( 0 - अ ), ( 1 - ं ), ( 2 - त ), ( 3 - ः ), ( 4 - प ), ( 5 - ् ), ( 6 - र ), ( 7 - क ), ( 8 - ी ), ( 9 - र ), ( 10 - ् ), ( 11 - ण )",4,12,
अदमित,"( 0 - अ ), ( 1 - द ), ( 2 - म ), ( 3 - ि ), ( 4 - त )",0,5,
अस्त्रीएल,"( 0 - अ ), ( 1 - स ), ( 2 - ् ), ( 3 - त ), ( 4 - ् ), ( 5 - र ), ( 6 - ी ), ( 7 - ए ), ( 8 - ल )",0,9,
रबड़,"( 0 - र ), ( 1 - ब ), ( 2 - ड़ )",0,3,
झेलने,"( 0 - झ ), ( 1 - े ), ( 2 - ल ), ( 3 - न ), ( 4 - े )",0,3,
रेलपथ,"( 0 - र ), ( 1 - े ), ( 2 - ल ), ( 3 - प ), ( 4 - थ )",0,5,
छप्परबंदी,"( 0 - छ ), ( 1 - प ), ( 2 - ् ), ( 3 - प ), ( 4 - र ), ( 5 - ब ), ( 6 - ं ), ( 7 - द ), ( 8 - ी )",0,9,
सौरेल,"( 0 - स ), ( 1 - ौ ), ( 2 - र ), ( 3 - े ), ( 4 - ल )",0,5,
अहवा,"( 0 - अ ), ( 1 - ह ), ( 2 - व ), ( 3 - ा )",0,4,
निकालोगे,"( 0 - न ), ( 1 - ि ), ( 2 - क ), ( 3 - ा ), ( 4 - ल ), ( 5 - ो ), ( 6 - ग ), ( 7 - े )",-1,-1,
वेब्स्टर,"( 0 - व ), ( 1 - े ), ( 2 - ब ), ( 3 - ् ), ( 4 - स ), ( 5 - ् ), ( 6 - ट ), ( 7 - र )",0,8,
यिन,"( 0 - य ), ( 1 - ि ), ( 2 - न )",0,3,
नथुना,"( 0 - न ), ( 1 - थ ), ( 2 - ु ), ( 3 - न ), ( 4 - ा )",0,5,
लिपिबध,"( 0 - ल ), ( 1 - ि ), ( 2 - प ), ( 3 - ि ), ( 4 - ब ), ( 5 - ध )",0,6,
सुविधजनक,"( 0 - स ), ( 1 - ु ), ( 2 - व ), ( 3 - ि ), ( 4 - ध ), ( 5 - ज ), ( 6 - न ), ( 7 - क )",0,8,
ताराशंकर,"( 0 - त ), ( 1 - ा ), ( 2 - र ), ( 3 - ा ), ( 4 - श ), ( 5 - ं ), ( 6 - क ), ( 7 - र )",0,8,
चमकेगी,"( 0 - च ), ( 1 - म ), ( 2 - क ), ( 3 - े ), ( 4 - ग ), ( 5 - ी )",-1,-1,
पायी,"( 0 - प ), ( 1 - ा ), ( 2 - य ), ( 3 - ी )",0,4,
विलिस,"( 0 - व ), ( 1 - ि ), ( 2 - ल ), ( 3 - ि ), ( 4 - स )",0,5,
सीढियां,"( 0 - स ), ( 1 - ी ), ( 2 - ढ ), ( 3 - ि ), ( 4 - य ), ( 5 - ा ), ( 6 - ं )",0,4,
अनशन,"( 0 - अ ), ( 1 - न ), ( 2 - श ), ( 3 - न )",0,4,
असहायों,"( 0 - अ ), ( 1 - स ), ( 2 - ह ), ( 3 - ा ), ( 4 - य ), ( 5 - ो ), ( 6 - ं )",1,5,
प्रतिपालन,"( 0 - प ), ( 1 - ् ), ( 2 - र ), ( 3 - त ), ( 4 - ि ), ( 5 - प ), ( 6 - ा ), ( 7 - ल ), ( 8 - न )",5,9,
याशार,"( 0 - य ), ( 1 - ा ), ( 2 - श ), ( 3 - ा ), ( 4 - र )",-1,-1,
परिश्षमशीलता,"( 0 - प ), ( 1 - र ), ( 2 - ि ), ( 3 - श ), ( 4 - ् ), ( 5 - ष ), ( 6 - म ), ( 7 - श ), ( 8 - ी ), ( 9 - ल ), ( 10 - त ), ( 11 - ा )",-1,-1,
चिडिय़ों,"( 0 - च ), ( 1 - ि ), ( 2 - ड ), ( 3 - ि ), ( 4 - य ), ( 5 - ़ ), ( 6 - ो ), ( 7 - ं )",0,4,
गेंडा,"( 0 - ग ), ( 1 - े ), ( 2 - ं ), ( 3 - ड ), ( 4 - ा )",0,5,
धकधकी,"( 0 - ध ), ( 1 - क ), ( 2 - ध ), ( 3 - क ), ( 4 - ी )",0,4,
मुफ़लिसी,"( 0 - म ), ( 1 - ु ), ( 2 - फ ), ( 3 - ़ ), ( 4 - ल ), ( 5 - ि ), ( 6 - स ), ( 7 - ी )",0,7,
जननेन्द्रिय,"( 0 - ज ), ( 1 - न ), ( 2 - न ), ( 3 - े ), ( 4 - न ), ( 5 - ् ), ( 6 - द ), ( 7 - ् ), ( 8 - र ), ( 9 - ि ), ( 10 - य )",0,11,
अकड,"( 0 - अ ), ( 1 - क ), ( 2 - ड )",0,3,
रिपोर्ट,"( 0 - र ), ( 1 - ि ), ( 2 - प ), ( 3 - ो ), ( 4 - र ), ( 5 - ् ), ( 6 - ट )",0,7,
निभाया,"( 0 - न ), ( 1 - ि ), ( 2 - भ ), ( 3 - ा ), ( 4 - य ), ( 5 - ा )",0,4,
विस्तृत,"( 0 - व ), ( 1 - ि ), ( 2 - स ), ( 3 - ् ), ( 4 - त ), ( 5 - ृ ), ( 6 - त )",0,7,
जुराबों,"( 0 - ज ), ( 1 - ु ), ( 2 - र ), ( 3 - ा ), ( 4 - ब ), ( 5 - ो ), ( 6 - ं )",0,5,
अमुण्डित,"( 0 - अ ), ( 1 - म ), ( 2 - ु ), ( 3 - ण ), ( 4 - ् ), ( 5 - ड ), ( 6 - ि ), ( 7 - त )",1,8,
शेम,"( 0 - श ), ( 1 - े ), ( 2 - म )",0,3,
अग्रगामी,"( 0 - अ ), ( 1 - ग ), ( 2 - ् ), ( 3 - र ), ( 4 - ग ), ( 5 - ा ), ( 6 - म ), ( 7 - ी )",4,8,
पके,"( 0 - प ), ( 1 - क ), ( 2 - े )",0,2,
धोइये,"( 0 - ध ), ( 1 - ो ), ( 2 - इ ), ( 3 - य ), ( 4 - े )",0,5,
बाग,"( 0 - ब ), ( 1 - ा ), ( 2 - ग )",0,3,
टलेगा,"( 0 - ट ), ( 1 - ल ), ( 2 - े ), ( 3 - ग ), ( 4 - ा )",0,5,
बल्‍कि,"( 0 - ब ), ( 1 - ल ), ( 2 - ् ), ( 3 - ‍ ), ( 4 - क ), ( 5 - ि )",0,6,
चहचहाना,"( 0 - च ), ( 1 - ह ), ( 2 - च ), ( 3 - ह ), ( 4 - ा ), ( 5 - न ), ( 6 - ा )",0,7,
असित,"( 0 - अ ), ( 1 - स ), ( 2 - ि ), ( 3 - त )",0,4,
रूअ,"( 0 - र ), ( 1 - ू ), ( 2 - अ )",-1,-1,
मगिद्दो,"( 0 - म ), ( 1 - ग ), ( 2 - ि ), ( 3 - द ), ( 4 - ् ), ( 5 - द ), ( 6 - ो )",-1,-1,
तलसभ्यता,"( 0 - त ), ( 1 - ल ), ( 2 - स ), ( 3 - भ ), ( 4 - ् ), ( 5 - य ), ( 6 - त ), ( 7 - ा )",0,8,
अवज्ञापूर्वक,"( 0 - अ ), ( 1 - व ), ( 2 - ज ), ( 3 - ् ), ( 4 - ञ ), ( 5 - ा ), ( 6 - प ), ( 7 - ू ), ( 8 - र ), ( 9 - ् ), ( 10 - व ), ( 11 - क )",0,6,
रशियावासी,"( 0 - र ), ( 1 - श ), ( 2 - ि ), ( 3 - य ), ( 4 - ा ), ( 5 - व ), ( 6 - ा ), ( 7 - स ), ( 8 - ी )",0,5,
पडूंगी,"( 0 - प ), ( 1 - ड ), ( 2 - ू ), ( 3 - ं ), ( 4 - ग ), ( 5 - ी )",-1,-1,
कम्ना,"( 0 - क ), ( 1 - म ), ( 2 - ् ), ( 3 - न ), ( 4 - ा )",0,5,
बिगड़ी,"( 0 - ब ), ( 1 - ि ), ( 2 - ग ), ( 3 - ड़ ), ( 4 - ी )",0,4,
नीत्वादी,"( 0 - न ), ( 1 - ी ), ( 2 - त ), ( 3 - ् ), ( 4 - व ), ( 5 - ा ), ( 6 - द ), ( 7 - ी )",-1,-1,
वर्णहीनता,"( 0 - व ), ( 1 - र ), ( 2 - ् ), ( 3 - ण ), ( 4 - ह ), ( 5 - ी ), ( 6 - न ), ( 7 - त ), ( 8 - ा )",0,7,
ज्वालामय,"( 0 - ज ), ( 1 - ् ), ( 2 - व ), ( 3 - ा ), ( 4 - ल ), ( 5 - ा ), ( 6 - म ), ( 7 - य )",0,6,
इश,"( 0 - इ ), ( 1 - श )",0,2,
अराजकता,"( 0 - अ ), ( 1 - र ), ( 2 - ा ), ( 3 - ज ), ( 4 - क ), ( 5 - त ), ( 6 - ा )",1,7,
ओहोलीआब,"( 0 - ओ ), ( 1 - ह ), ( 2 - ो ), ( 3 - ल ), ( 4 - ी ), ( 5 - आ ), ( 6 - ब )",-1,-1,
जोशी,"( 0 - ज ), ( 1 - ो ), ( 2 - श ), ( 3 - ी )",0,3,
छृट्टी,"( 0 - छ ), ( 1 - ृ ), ( 2 - ट ), ( 3 - ् ), ( 4 - ट ), ( 5 - ी )",-1,-1,
प्रगलक,"( 0 - प ), ( 1 - ् ), ( 2 - र ), ( 3 - ग ), ( 4 - ल ), ( 5 - क )",0,6,
सत्यनिष्ठा,"( 0 - स ), ( 1 - त ), ( 2 - ् ), ( 3 - य ), ( 4 - न ), ( 5 - ि ), ( 6 - ष ), ( 7 - ् ), ( 8 - ठ ), ( 9 - ा )",0,9,
जुड़वा,"( 0 - ज ), ( 1 - ु ), ( 2 - ड़ ), ( 3 - व ), ( 4 - ा )",0,5,
भेरी,"( 0 - भ ), ( 1 - े ), ( 2 - र ), ( 3 - ी )",0,4,
मुड़कर,"( 0 - म ), ( 1 - ु ), ( 2 - ड ), ( 3 - ़ ), ( 4 - क ), ( 5 - र )",0,4,
जनजागृति,"( 0 - ज ), ( 1 - न ), ( 2 - ज ), ( 3 - ा ), ( 4 - ग ), ( 5 - ृ ), ( 6 - त ), ( 7 - ि )",0,8,
द्वारमण्डप,"( 0 - द ), ( 1 - ् ), ( 2 - व ), ( 3 - ा ), ( 4 - र ), ( 5 - म ), ( 6 - ण ), ( 7 - ् ), ( 8 - ड ), ( 9 - प )",0,10,
पहिलौठों,"( 0 - प ), ( 1 - ह ), ( 2 - ि ), ( 3 - ल ), ( 4 - ौ ), ( 5 - ठ ), ( 6 - ो ), ( 7 - ं )",0,6,
वाह्,"( 0 - व ), ( 1 - ा ), ( 2 - ह ), ( 3 - ् )",0,4,
प्लीह,"( 0 - प ), ( 1 - ् ), ( 2 - ल ), ( 3 - ी ), ( 4 - ह )",0,5,
आलस्य,"( 0 - आ ), ( 1 - ल ), ( 2 - स ), ( 3 - ् ), ( 4 - य )",0,5,
रड़र,"( 0 - र ), ( 1 - ड ), ( 2 - ़ ), ( 3 - र )",0,4,
ग्रीष्मकाल,"( 0 - ग ), ( 1 - ् ), ( 2 - र ), ( 3 - ी ), ( 4 - ष ), ( 5 - ् ), ( 6 - म ), ( 7 - क ), ( 8 - ा ), ( 9 - ल )",0,10,
ज़ंग,"( 0 - ज़ ), ( 1 - ं ), ( 2 - ग )",0,3,
उत्साहभंग,"( 0 - उ ), ( 1 - त ), ( 2 - ् ), ( 3 - स ), ( 4 - ा ), ( 5 - ह ), ( 6 - भ ), ( 7 - ं ), ( 8 - ग )",0,6,
अौर,"( 0 - अ ), ( 1 - ौ ), ( 2 - र )",0,3,
प्रदेशवासी,"( 0 - प ), ( 1 - ् ), ( 2 - र ), ( 3 - द ), ( 4 - े ), ( 5 - श ), ( 6 - व ), ( 7 - ा ), ( 8 - स ), ( 9 - ी )",0,6,
कूचों,"( 0 - क ), ( 1 - ू ), ( 2 - च ), ( 3 - ो ), ( 4 - ं )",0,3,
ज्वलन,"( 0 - ज ), ( 1 - ् ), ( 2 - व ), ( 3 - ल ), ( 4 - न )",0,5,
अंतःप्रवाह,"( 0 - अ ), ( 1 - ं ), ( 2 - त ), ( 3 - ः ), ( 4 - प ), ( 5 - ् ), ( 6 - र ), ( 7 - व ), ( 8 - ा ), ( 9 - ह )",4,10,
अधिकाष,"( 0 - अ ), ( 1 - ध ), ( 2 - ि ), ( 3 - क ), ( 4 - ा ), ( 5 - ष )",0,6,
भड़कना,"( 0 - भ ), ( 1 - ड ), ( 2 - ़ ), ( 3 - क ), ( 4 - न ), ( 5 - ा )",0,4,
पुण्यात्मा,"( 0 - प ), ( 1 - ु ), ( 2 - ण ), ( 3 - ् ), ( 4 - य ), ( 5 - ा ), ( 6 - त ), ( 7 - ् ), ( 8 - म ), ( 9 - ा )",0,10,
बटरफ्लाय,"( 0 - ब ), ( 1 - ट ), ( 2 - र ), ( 3 - फ ), ( 4 - ् ), ( 5 - ल ), ( 6 - ा ), ( 7 - य )",0,8,
बरसात,"( 0 - ब ), ( 1 - र ), ( 2 - स ), ( 3 - ा ), ( 4 - त )",0,5,
कामुकतापूर्ण,"( 0 - क ), ( 1 - ा ), ( 2 - म ), ( 3 - ु ), ( 4 - क ), ( 5 - त ), ( 6 - ा ), ( 7 - प ), ( 8 - ू ), ( 9 - र ), ( 10 - ् ), ( 11 - ण )",0,7,
इत्तिफ़ाक़,"( 0 - इ ), ( 1 - त ), ( 2 - ् ), ( 3 - त ), ( 4 - ि ), ( 5 - फ़ ), ( 6 - ा ), ( 7 - क़ )",0,8,
अनुताप,"( 0 - अ ), ( 1 - न ), ( 2 - ु ), ( 3 - त ), ( 4 - ा ), ( 5 - प )",3,6,
जला,"( 0 - ज ), ( 1 - ल ), ( 2 - ा )",0,3,
अंकगत,"( 0 - अ ), ( 1 - ं ), ( 2 - क ), ( 3 - ग ), ( 4 - त )",0,5,
हू,"( 0 - ह ), ( 1 - ू )",0,2,
प्यारहीन,"( 0 - प ), ( 1 - ् ), ( 2 - य ), ( 3 - ा ), ( 4 - र ), ( 5 - ह ), ( 6 - ी ), ( 7 - न )",0,5,
पैन्ट,"( 0 - प ), ( 1 - ै ), ( 2 - न ), ( 3 - ् ), ( 4 - ट )",0,5,
कुव्यवस्था,"( 0 - क ), ( 1 - ु ), ( 2 - व ), ( 3 - ् ), ( 4 - य ), ( 5 - व ), ( 6 - स ), ( 7 - ् ), ( 8 - थ ), ( 9 - ा )",2,10,
लीजिए,"( 0 - ल ), ( 1 - ी ), ( 2 - ज ), ( 3 - ि ), ( 4 - ए )",0,5,
